Id,solution
42844,0.054686
42845,0.013961
42846,0.060694
42847,0.018550
42848,0.044714
42849,0.072539
42850,0.097300
42851,0.016856
42852,0.047804
42853,0.075500
42854,0.099476
42855,0.020449
42856,0.053046
42857,0.101791
42858,0.012106
42859,0.063493
42860,0.028619
42861,0.018928
42862,0.091240
42863,0.014774
42864,0.016888
42865,0.014986
42866,0.054800
42867,0.067525
42868,0.012302
42869,0.228714
42870,0.016249
42871,0.071099
42872,0.013471
42873,0.116296
42874,0.013668
42875,0.135253
42876,0.063322
42877,0.014503
42878,0.055821
42879,0.353634
42880,0.023240
42881,0.022380
42882,0.014080
42883,0.013015
42884,0.016728
42885,0.017114
42886,0.025683
42887,0.140489
42888,0.066343
42889,0.015985
42890,0.361825
42891,0.119386
42892,0.271909
42893,0.044115
42894,0.051891
42895,0.038178
42896,0.029961
42897,0.626357
42898,0.016292
42899,0.088279
42900,0.099150
42901,0.034298
42902,0.026547
42903,0.075789
42904,0.031343
42905,0.020094
42906,0.017734
42907,0.217227
42908,0.057805
42909,0.016555
42910,0.196974
42911,0.016026
42912,0.157357
42913,0.015381
42914,0.019491
42915,0.091684
42916,0.019642
42917,0.057044
42918,0.022503
42919,0.012443
42920,0.014064
42921,0.016676
42922,0.078416
42923,0.016093
42924,0.075393
42925,0.163435
42926,0.019591
42927,0.040859
42928,0.086700
42929,0.015638
42930,0.013538
42931,0.016959
42932,0.024110
42933,0.018137
42934,0.080592
42935,0.098436
42936,0.021631
42937,0.011951
42938,0.054895
42939,0.022251
42940,0.529699
42941,0.022986
42942,0.846723
42943,0.069227
42944,0.031003
42945,0.013376
42946,0.038175
42947,0.255965
42948,0.014159
42949,0.015745
42950,0.054058
42951,0.014093
42952,0.071648
42953,0.017003
42954,0.013624
42955,0.013184
42956,0.012081
42957,0.059068
42958,0.020903
42959,0.032565
42960,0.013773
42961,0.012371
42962,0.092129
42963,0.068808
42964,0.069703
42965,0.062957
42966,0.160312
42967,0.045476
42968,0.017476
42969,0.049775
42970,0.015765
42971,0.028863
42972,0.039487
42973,0.011525
42974,0.035988
42975,0.017111
42976,0.137191
42977,0.027804
42978,0.016264
42979,0.035644
42980,0.126717
42981,0.075595
42982,0.014631
42983,0.020526
42984,0.045630
42985,0.031066
42986,0.012719
42987,0.016797
42988,0.012933
42989,0.016876
42990,0.016920
42991,0.015231
42992,0.116236
42993,0.012945
42994,0.049878
42995,0.022963
42996,0.023247
42997,0.010016
42998,0.024157
42999,0.041619
43000,0.013569
43001,0.056885
43002,0.011585
43003,0.013087
43004,0.015555
43005,0.013597
43006,0.048787
43007,0.015579
43008,0.018495
43009,0.019458
43010,0.019278
43011,0.075297
43012,0.845108
43013,0.028132
43014,0.012496
43015,0.016747
43016,0.043916
43017,0.066573
43018,0.017875
43019,0.014031
43020,0.053203
43021,0.011929
43022,0.013008
43023,0.079885
43024,0.167977
43025,0.023675
43026,0.025974
43027,0.096605
43028,0.018079
43029,0.029487
43030,0.080633
43031,0.097413
43032,0.023009
43033,0.168207
43034,0.069552
43035,0.044947
43036,0.015463
43037,0.024366
43038,0.012213
43039,0.012436
43040,0.014872
43041,0.151609
43042,0.034679
43043,0.022733
43044,0.014131
43045,0.121308
43046,0.011332
43047,0.072712
43048,0.036520
43049,0.490043
43050,0.078129
43051,0.017495
43052,0.018573
43053,0.069943
43054,0.016745
43055,0.050771
43056,0.106546
43057,0.012458
43058,0.019721
43059,0.012915
43060,0.028773
43061,0.068358
43062,0.028880
43063,0.864951
43064,0.016596
43065,0.048008
43066,0.062269
43067,0.011039
43068,0.042232
43069,0.019900
43070,0.040223
43071,0.004888
43072,0.082184
43073,0.016612
43074,0.010564
43075,0.012514
43076,0.034185
43077,0.103585
43078,0.095439
43079,0.013033
43080,0.013301
43081,0.019151
43082,0.023421
43083,0.017775
43084,0.012864
43085,0.014340
43086,0.082129
43087,0.012047
43088,0.011581
43089,0.048107
43090,0.056135
43091,0.019137
43092,0.012791
43093,0.045994
43094,0.012280
43095,0.015833
43096,0.016668
43097,0.014555
43098,0.012095
43099,0.011694
43100,0.021819
43101,0.022962
43102,0.014460
43103,0.011727
43104,0.089754
43105,0.011698
43106,0.032472
43107,0.014226
43108,0.281023
43109,0.043345
43110,0.020542
43111,0.012480
43112,0.043732
43113,0.044659
43114,0.067995
43115,0.178828
43116,0.013842
43117,0.174209
43118,0.014263
43119,0.010772
43120,0.011874
43121,0.013993
43122,0.175996
43123,0.038644
43124,0.012708
43125,0.033191
43126,0.035722
43127,0.035700
43128,0.456291
43129,0.004889
43130,0.064570
43131,0.026640
43132,0.013680
43133,0.078245
43134,0.029743
43135,0.026854
43136,0.043803
43137,0.013495
43138,0.023736
43139,0.030768
43140,0.187149
43141,0.204563
43142,0.022097
43143,0.024134
43144,0.015274
43145,0.031965
43146,0.012697
43147,0.014607
43148,0.011729
43149,0.074392
43150,0.013547
43151,0.019608
43152,0.175376
43153,0.039569
43154,0.018911
43155,0.026232
43156,0.011520
43157,0.048532
43158,0.013625
43159,0.177605
43160,0.038694
43161,0.012575
43162,0.116026
43163,0.036544
43164,0.021790
43165,0.032511
43166,0.079170
43167,0.016302
43168,0.013753
43169,0.094712
43170,0.010635
43171,0.020571
43172,0.018322
43173,0.012618
43174,0.073904
43175,0.083041
43176,0.077172
43177,0.011412
43178,0.019494
43179,0.856019
43180,0.044236
43181,0.110696
43182,0.012289
43183,0.047238
43184,0.023094
43185,0.012616
43186,0.015446
43187,0.177194
43188,0.246728
43189,0.015627
43190,0.050244
43191,0.035864
43192,0.014654
43193,0.023383
43194,0.402958
43195,0.728569
43196,0.014408
43197,0.106639
43198,0.018319
43199,0.012719
43200,0.104496
43201,0.023738
43202,0.165399
43203,0.033692
43204,0.034526
43205,0.011636
43206,0.016313
43207,0.024900
43208,0.012108
43209,0.049013
43210,0.020301
43211,0.015449
43212,0.079511
43213,0.020281
43214,0.189471
43215,0.215771
43216,0.015605
43217,0.097444
43218,0.860977
43219,0.055383
43220,0.043963
43221,0.044590
43222,0.025389
43223,0.015536
43224,0.025708
43225,0.014281
43226,0.013844
43227,0.029105
43228,0.013251
43229,0.014985
43230,0.099989
43231,0.016967
43232,0.012918
43233,0.018175
43234,0.012869
43235,0.061264
43236,0.039248
43237,0.014448
43238,0.022213
43239,0.029659
43240,0.049321
43241,0.406822
43242,0.012914
43243,0.015900
43244,0.296952
43245,0.025720
43246,0.170660
43247,0.011600
43248,0.010757
43249,0.011762
43250,0.022399
43251,0.029954
43252,0.044119
43253,0.012230
43254,0.057436
43255,0.036035
43256,0.174685
43257,0.019295
43258,0.033114
43259,0.016462
43260,0.040296
43261,0.025651
43262,0.015039
43263,0.365080
43264,0.012622
43265,0.015709
43266,0.132986
43267,0.309448
43268,0.082370
43269,0.209259
43270,0.014078
43271,0.011747
43272,0.023132
43273,0.015689
43274,0.024003
43275,0.040323
43276,0.015650
43277,0.019860
43278,0.422188
43279,0.057025
43280,0.011956
43281,0.051389
43282,0.088919
43283,0.015976
43284,0.590040
43285,0.046731
43286,0.068689
43287,0.160922
43288,0.012111
43289,0.298398
43290,0.012751
43291,0.015946
43292,0.040090
43293,0.074709
43294,0.010570
43295,0.251744
43296,0.018373
43297,0.076367
43298,0.052233
43299,0.039569
43300,0.015506
43301,0.168613
43302,0.053195
43303,0.017324
43304,0.067287
43305,0.012095
43306,0.086307
43307,0.019831
43308,0.415384
43309,0.014164
43310,0.011814
43311,0.119509
43312,0.177166
43313,0.011716
43314,0.519201
43315,0.015314
43316,0.017988
43317,0.021511
43318,0.029490
43319,0.014112
43320,0.049672
43321,0.012512
43322,0.063553
43323,0.054511
43324,0.012740
43325,0.035123
43326,0.013591
43327,0.039794
43328,0.025210
43329,0.065901
43330,0.027527
43331,0.060580
43332,0.024238
43333,0.021813
43334,0.182997
43335,0.116134
43336,0.072876
43337,0.557807
43338,0.016037
43339,0.045945
43340,0.069333
43341,0.021261
43342,0.121814
43343,0.021308
43344,0.029155
43345,0.048744
43346,0.016225
43347,0.018095
43348,0.112996
43349,0.011204
43350,0.024502
43351,0.095896
43352,0.011635
43353,0.015032
43354,0.011520
43355,0.009680
43356,0.016582
43357,0.210823
43358,0.080143
43359,0.019161
43360,0.015025
43361,0.014754
43362,0.015717
43363,0.043629
43364,0.017010
43365,0.075442
43366,0.057305
43367,0.012964
43368,0.027677
43369,0.846112
43370,0.027198
43371,0.047611
43372,0.035788
43373,0.014210
43374,0.103385
43375,0.016682
43376,0.021155
43377,0.020499
43378,0.030439
43379,0.010295
43380,0.015920
43381,0.017761
43382,0.009697
43383,0.116294
43384,0.098796
43385,0.055414
43386,0.015932
43387,0.014582
43388,0.021200
43389,0.076061
43390,0.015382
43391,0.016815
43392,0.032067
43393,0.018068
43394,0.016579
43395,0.015035
43396,0.023172
43397,0.076480
43398,0.072090
43399,0.015022
43400,0.014331
43401,0.021022
43402,0.146974
43403,0.086939
43404,0.070208
43405,0.015884
43406,0.057467
43407,0.063696
43408,0.013258
43409,0.013773
43410,0.026361
43411,0.017412
43412,0.014267
43413,0.014397
43414,0.012095
43415,0.015207
43416,0.013761
43417,0.153001
43418,0.061363
43419,0.046273
43420,0.072680
43421,0.047510
43422,0.102338
43423,0.031483
43424,0.080461
43425,0.086214
43426,0.015556
43427,0.012686
43428,0.055274
43429,0.215109
43430,0.014465
43431,0.013420
43432,0.018042
43433,0.015900
43434,0.135983
43435,0.034170
43436,0.012886
43437,0.012489
43438,0.023815
43439,0.327662
43440,0.012047
43441,0.027978
43442,0.013714
43443,0.020351
43444,0.168052
43445,0.021450
43446,0.241924
43447,0.056157
43448,0.021283
43449,0.029084
43450,0.081107
43451,0.043094
43452,0.030380
43453,0.058315
43454,0.031747
43455,0.012303
43456,0.229066
43457,0.013610
43458,0.012890
43459,0.013964
43460,0.014228
43461,0.011518
43462,0.055991
43463,0.015160
43464,0.013147
43465,0.013467
43466,0.082345
43467,0.062870
43468,0.069733
43469,0.070592
43470,0.219120
43471,0.056258
43472,0.012021
43473,0.017959
43474,0.013755
43475,0.011865
43476,0.015938
43477,0.039385
43478,0.012095
43479,0.015472
43480,0.031723
43481,0.141882
43482,0.229882
43483,0.019630
43484,0.060937
43485,0.014799
43486,0.067702
43487,0.012237
43488,0.013168
43489,0.553011
43490,0.043489
43491,0.171820
43492,0.633024
43493,0.021005
43494,0.088458
43495,0.045999
43496,0.013335
43497,0.215822
43498,0.015629
43499,0.013698
43500,0.016170
43501,0.040072
43502,0.175569
43503,0.024366
43504,0.024604
43505,0.031788
43506,0.193748
43507,0.045678
43508,0.070488
43509,0.014517
43510,0.244839
43511,0.023114
43512,0.016396
43513,0.032006
43514,0.016477
43515,0.475796
43516,0.186479
43517,0.012280
43518,0.018131
43519,0.038413
43520,0.365080
43521,0.034183
43522,0.075763
43523,0.092295
43524,0.014265
43525,0.014332
43526,0.071496
43527,0.013844
43528,0.010018
43529,0.719078
43530,0.085604
43531,0.028203
43532,0.017246
43533,0.024994
43534,0.014299
43535,0.023385
43536,0.050165
43537,0.014639
43538,0.015743
43539,0.023222
43540,0.015381
43541,0.053661
43542,0.105866
43543,0.050608
43544,0.023365
43545,0.029075
43546,0.013503
43547,0.239550
43548,0.025903
43549,0.021901
43550,0.035018
43551,0.077240
43552,0.012585
43553,0.059773
43554,0.068239
43555,0.013560
43556,0.016033
43557,0.070705
43558,0.263723
43559,0.017168
43560,0.055578
43561,0.072990
43562,0.075147
43563,0.176217
43564,0.075724
43565,0.220442
43566,0.222446
43567,0.060649
43568,0.017831
43569,0.379736
43570,0.496670
43571,0.025765
43572,0.016697
43573,0.107984
43574,0.012443
43575,0.065164
43576,0.021006
43577,0.019203
43578,0.074028
43579,0.062315
43580,0.015095
43581,0.019234
43582,0.102781
43583,0.044372
43584,0.094242
43585,0.015773
43586,0.013162
43587,0.017165
43588,0.012713
43589,0.019055
43590,0.012097
43591,0.016011
43592,0.013689
43593,0.022607
43594,0.012163
43595,0.030142
43596,0.014264
43597,0.013259
43598,0.021950
43599,0.077308
43600,0.025283
43601,0.015925
43602,0.011332
43603,0.015071
43604,0.025233
43605,0.014993
43606,0.035437
43607,0.014737
43608,0.013998
43609,0.015070
43610,0.011355
43611,0.183740
43612,0.115867
43613,0.075704
43614,0.014686
43615,0.187967
43616,0.019892
43617,0.145826
43618,0.014338
43619,0.015432
43620,0.019525
43621,0.015627
43622,0.012184
43623,0.127923
43624,0.012264
43625,0.014294
43626,0.071556
43627,0.016577
43628,0.041765
43629,0.014238
43630,0.030414
43631,0.010648
43632,0.020599
43633,0.030573
43634,0.013777
43635,0.012788
43636,0.789711
43637,0.039389
43638,0.012402
43639,0.170515
43640,0.019580
43641,0.026554
43642,0.031915
43643,0.073193
43644,0.020393
43645,0.013405
43646,0.017106
43647,0.015673
43648,0.092901
43649,0.015808
43650,0.016640
43651,0.033310
43652,0.042995
43653,0.051314
43654,0.016297
43655,0.075360
43656,0.017926
43657,0.016336
43658,0.016033
43659,0.047996
43660,0.014829
43661,0.032587
43662,0.028401
43663,0.017039
43664,0.011383
43665,0.013164
43666,0.011518
43667,0.049746
43668,0.016986
43669,0.011539
43670,0.011994
43671,0.016256
43672,0.085849
43673,0.016959
43674,0.591773
43675,0.050732
43676,0.035239
43677,0.429025
43678,0.103750
43679,0.023931
43680,0.068842
43681,0.040607
43682,0.154332
43683,0.042840
43684,0.048044
43685,0.048884
43686,0.060366
43687,0.015696
43688,0.011836
43689,0.019723
43690,0.017186
43691,0.023019
43692,0.015713
43693,0.015265
43694,0.018050
43695,0.682213
43696,0.012931
43697,0.014653
43698,0.018646
43699,0.015881
43700,0.085542
43701,0.273388
43702,0.071166
43703,0.026817
43704,0.123609
43705,0.016327
43706,0.090530
43707,0.011334
43708,0.014886
43709,0.013645
43710,0.016229
43711,0.025111
43712,0.015319
43713,0.162117
43714,0.038543
43715,0.149718
43716,0.036569
43717,0.087657
43718,0.308119
43719,0.014134
43720,0.019731
43721,0.164876
43722,0.283851
43723,0.042429
43724,0.086415
43725,0.010926
43726,0.012638
43727,0.028782
43728,0.011588
43729,0.012540
43730,0.027829
43731,0.012846
43732,0.019052
43733,0.021556
43734,0.110186
43735,0.022635
43736,0.016314
43737,0.020244
43738,0.026359
43739,0.092000
43740,0.905848
43741,0.089070
43742,0.027676
43743,0.015359
43744,0.026266
43745,0.015582
43746,0.011626
43747,0.077776
43748,0.205169
43749,0.067245
43750,0.011864
43751,0.010836
43752,0.062573
43753,0.011509
43754,0.014521
43755,0.015833
43756,0.092885
43757,0.080104
43758,0.029396
43759,0.023566
43760,0.057416
43761,0.013386
43762,0.052375
43763,0.030541
43764,0.028808
43765,0.014215
43766,0.013155
43767,0.068418
43768,0.435599
43769,0.018583
43770,0.013974
43771,0.012971
43772,0.011388
43773,0.017765
43774,0.047054
43775,0.012095
43776,0.013647
43777,0.014753
43778,0.011443
43779,0.017443
43780,0.045764
43781,0.034055
43782,0.071930
43783,0.015689
43784,0.049557
43785,0.054924
43786,0.012263
43787,0.010756
43788,0.023388
43789,0.027414
43790,0.659996
43791,0.028728
43792,0.071250
43793,0.033392
43794,0.026599
43795,0.213463
43796,0.015114
43797,0.012230
43798,0.013612
43799,0.111682
43800,0.015150
43801,0.018336
43802,0.014460
43803,0.013036
43804,0.013176
43805,0.015821
43806,0.018830
43807,0.050257
43808,0.502843
43809,0.015224
43810,0.016005
43811,0.104805
43812,0.040936
43813,0.198352
43814,0.028595
43815,0.012264
43816,0.167625
43817,0.070472
43818,0.253323
43819,0.066799
43820,0.028390
43821,0.012367
43822,0.012064
43823,0.044000
43824,0.014472
43825,0.039164
43826,0.011557
43827,0.015144
43828,0.016585
43829,0.013116
43830,0.017025
43831,0.013602
43832,0.032693
43833,0.042421
43834,0.047962
43835,0.037203
43836,0.015602
43837,0.027676
43838,0.013003
43839,0.038107
43840,0.035588
43841,0.065808
43842,0.012452
43843,0.012990
43844,0.018862
43845,0.032090
43846,0.080016
43847,0.015471
43848,0.073166
43849,0.086513
43850,0.013590
43851,0.066343
43852,0.015805
43853,0.012988
43854,0.040139
43855,0.016312
43856,0.015618
43857,0.015509
43858,0.013032
43859,0.021735
43860,0.015982
43861,0.197519
43862,0.016012
43863,0.049326
43864,0.107765
43865,0.011206
43866,0.011657
43867,0.013141
43868,0.018362
43869,0.052626
43870,0.016178
43871,0.040353
43872,0.039060
43873,0.095507
43874,0.024174
43875,0.043068
43876,0.025814
43877,0.055268
43878,0.019592
43879,0.016598
43880,0.183334
43881,0.034644
43882,0.648447
43883,0.013731
43884,0.090752
43885,0.224849
43886,0.023686
43887,0.014873
43888,0.012483
43889,0.016776
43890,0.014393
43891,0.118020
43892,0.126213
43893,0.071958
43894,0.062364
43895,0.013889
43896,0.089942
43897,0.020005
43898,0.021931
43899,0.017251
43900,0.012235
43901,0.094468
43902,0.055399
43903,0.015515
43904,0.016588
43905,0.065173
43906,0.057423
43907,0.126157
43908,0.011594
43909,0.020652
43910,0.016274
43911,0.015715
43912,0.262072
43913,0.012033
43914,0.010579
43915,0.555903
43916,0.024877
43917,0.027567
43918,0.014281
43919,0.131365
43920,0.010210
43921,0.082753
43922,0.026527
43923,0.068176
43924,0.011071
43925,0.298951
43926,0.106636
43927,0.018622
43928,0.012771
43929,0.177381
43930,0.041060
43931,0.016053
43932,0.019533
43933,0.096839
43934,0.105511
43935,0.772519
43936,0.023951
43937,0.011578
43938,0.088655
43939,0.012356
43940,0.058999
43941,0.012432
43942,0.027878
43943,0.093897
43944,0.065035
43945,0.281728
43946,0.082059
43947,0.033740
43948,0.046464
43949,0.071681
43950,0.036999
43951,0.018384
43952,0.012830
43953,0.016944
43954,0.018271
43955,0.367135
43956,0.195137
43957,0.013628
43958,0.011875
43959,0.033412
43960,0.025574
43961,0.043363
43962,0.019977
43963,0.192310
43964,0.808256
43965,0.014896
43966,0.025549
43967,0.038561
43968,0.728440
43969,0.032682
43970,0.020600
43971,0.025382
43972,0.018139
43973,0.018717
43974,0.161159
43975,0.013770
43976,0.018019
43977,0.014197
43978,0.019344
43979,0.015248
43980,0.011944
43981,0.061770
43982,0.015193
43983,0.591031
43984,0.150464
43985,0.031611
43986,0.404905
43987,0.014388
43988,0.015114
43989,0.050744
43990,0.081112
43991,0.014970
43992,0.027999
43993,0.013394
43994,0.011636
43995,0.028823
43996,0.104868
43997,0.085410
43998,0.026601
43999,0.024013
44000,0.038242
44001,0.049920
44002,0.184278
44003,0.013146
44004,0.026959
44005,0.011219
44006,0.023984
44007,0.066409
44008,0.042558
44009,0.015949
44010,0.084365
44011,0.020213
44012,0.051222
44013,0.015965
44014,0.024194
44015,0.118858
44016,0.014467
44017,0.052324
44018,0.072545
44019,0.114034
44020,0.021350
44021,0.052270
44022,0.004945
44023,0.014621
44024,0.085523
44025,0.018813
44026,0.027429
44027,0.083537
44028,0.041067
44029,0.012095
44030,0.027819
44031,0.023777
44032,0.031066
44033,0.385820
44034,0.029169
44035,0.016316
44036,0.013322
44037,0.052799
44038,0.047671
44039,0.016019
44040,0.015838
44041,0.013432
44042,0.018919
44043,0.022797
44044,0.018171
44045,0.024309
44046,0.037063
44047,0.011822
44048,0.021805
44049,0.012562
44050,0.016657
44051,0.040126
44052,0.068425
44053,0.013746
44054,0.013140
44055,0.013735
44056,0.011776
44057,0.032189
44058,0.119961
44059,0.012645
44060,0.013474
44061,0.022109
44062,0.012154
44063,0.011834
44064,0.014047
44065,0.382664
44066,0.015446
44067,0.191249
44068,0.020041
44069,0.033488
44070,0.031516
44071,0.034109
44072,0.017089
44073,0.317974
44074,0.063821
44075,0.011133
44076,0.016913
44077,0.024937
44078,0.013486
44079,0.108233
44080,0.529612
44081,0.012534
44082,0.069798
44083,0.070836
44084,0.016792
44085,0.038478
44086,0.181526
44087,0.021545
44088,0.019888
44089,0.034130
44090,0.020866
44091,0.107364
44092,0.070294
44093,0.017951
44094,0.025696
44095,0.012976
44096,0.067284
44097,0.014492
44098,0.013858
44099,0.028748
44100,0.012368
44101,0.187746
44102,0.016828
44103,0.024083
44104,0.056029
44105,0.028916
44106,0.015044
44107,0.016429
44108,0.011332
44109,0.013350
44110,0.018306
44111,0.013216
44112,0.030479
44113,0.014904
44114,0.019332
44115,0.063351
44116,0.064887
44117,0.578989
44118,0.069775
44119,0.016264
44120,0.148111
44121,0.041116
44122,0.019788
44123,0.012031
44124,0.011630
44125,0.151476
44126,0.014951
44127,0.016066
44128,0.037218
44129,0.020136
44130,0.018251
44131,0.059214
44132,0.612276
44133,0.191591
44134,0.192020
44135,0.033612
44136,0.037307
44137,0.016449
44138,0.012244
44139,0.013703
44140,0.082300
44141,0.033620
44142,0.064767
44143,0.036242
44144,0.052611
44145,0.026445
44146,0.177706
44147,0.199990
44148,0.126703
44149,0.018736
44150,0.426905
44151,0.028106
44152,0.012274
44153,0.015211
44154,0.032212
44155,0.056625
44156,0.046417
44157,0.090226
44158,0.079353
44159,0.017014
44160,0.016032
44161,0.016084
44162,0.031756
44163,0.015242
44164,0.080504
44165,0.030308
44166,0.198984
44167,0.015115
44168,0.015672
44169,0.057618
44170,0.035893
44171,0.038994
44172,0.015672
44173,0.044592
44174,0.015522
44175,0.022841
44176,0.028841
44177,0.261111
44178,0.018676
44179,0.017816
44180,0.051001
44181,0.034734
44182,0.022299
44183,0.017483
44184,0.044302
44185,0.049407
44186,0.018765
44187,0.023522
44188,0.021726
44189,0.011988
44190,0.012840
44191,0.214066
44192,0.052727
44193,0.075884
44194,0.012095
44195,0.332540
44196,0.016314
44197,0.146784
44198,0.040302
44199,0.017071
44200,0.166396
44201,0.017202
44202,0.028728
44203,0.018245
44204,0.057720
44205,0.845138
44206,0.016143
44207,0.034527
44208,0.018738
44209,0.015327
44210,0.016756
44211,0.025913
44212,0.012460
44213,0.047789
44214,0.011793
44215,0.013171
44216,0.037392
44217,0.041590
44218,0.014287
44219,0.491328
44220,0.018085
44221,0.073613
44222,0.025638
44223,0.030865
44224,0.075394
44225,0.074344
44226,0.017443
44227,0.074655
44228,0.015468
44229,0.013046
44230,0.108978
44231,0.015972
44232,0.086513
44233,0.303145
44234,0.666032
44235,0.023825
44236,0.070172
44237,0.014023
44238,0.013787
44239,0.085912
44240,0.034640
44241,0.015553
44242,0.199121
44243,0.013865
44244,0.019552
44245,0.178221
44246,0.088919
44247,0.012273
44248,0.016504
44249,0.038258
44250,0.033455
44251,0.012859
44252,0.030544
44253,0.075015
44254,0.088919
44255,0.095540
44256,0.012582
44257,0.016273
44258,0.352442
44259,0.011844
44260,0.117493
44261,0.066370
44262,0.018987
44263,0.013462
44264,0.083826
44265,0.014940
44266,0.012502
44267,0.543566
44268,0.014882
44269,0.697311
44270,0.025867
44271,0.012757
44272,0.292369
44273,0.019955
44274,0.236839
44275,0.013323
44276,0.069880
44277,0.132710
44278,0.033637
44279,0.268153
44280,0.328836
44281,0.015833
44282,0.256376
44283,0.180612
44284,0.080204
44285,0.018036
44286,0.016366
44287,0.011541
44288,0.749896
44289,0.083206
44290,0.612648
44291,0.024248
44292,0.012217
44293,0.018783
44294,0.773273
44295,0.014947
44296,0.026900
44297,0.041322
44298,0.043761
44299,0.036713
44300,0.017574
44301,0.064824
44302,0.022132
44303,0.016512
44304,0.010292
44305,0.054042
44306,0.141769
44307,0.690857
44308,0.019906
44309,0.030303
44310,0.024157
44311,0.091263
44312,0.018112
44313,0.016850
44314,0.076172
44315,0.029122
44316,0.027876
44317,0.015816
44318,0.040182
44319,0.018630
44320,0.014340
44321,0.037591
44322,0.012991
44323,0.014321
44324,0.475958
44325,0.089191
44326,0.071729
44327,0.050883
44328,0.016656
44329,0.207123
44330,0.015075
44331,0.275128
44332,0.100370
44333,0.092470
44334,0.014842
44335,0.016590
44336,0.103174
44337,0.014165
44338,0.276686
44339,0.018553
44340,0.014667
44341,0.015024
44342,0.093022
44343,0.041224
44344,0.014701
44345,0.024988
44346,0.824924
44347,0.054426
44348,0.017419
44349,0.020604
44350,0.023913
44351,0.014382
44352,0.016707
44353,0.131151
44354,0.023257
44355,0.017019
44356,0.062785
44357,0.037572
44358,0.071763
44359,0.381923
44360,0.049568
44361,0.012349
44362,0.444114
44363,0.021409
44364,0.027047
44365,0.011946
44366,0.013463
44367,0.021983
44368,0.015334
44369,0.011575
44370,0.011376
44371,0.023783
44372,0.047858
44373,0.012731
44374,0.014122
44375,0.012447
44376,0.083167
44377,0.011179
44378,0.012287
44379,0.048429
44380,0.024979
44381,0.016386
44382,0.021071
44383,0.091337
44384,0.078407
44385,0.037026
44386,0.011727
44387,0.015644
44388,0.024021
44389,0.034652
44390,0.014245
44391,0.013688
44392,0.071728
44393,0.014554
44394,0.033368
44395,0.014385
44396,0.027348
44397,0.026688
44398,0.075967
44399,0.029540
44400,0.013101
44401,0.018266
44402,0.022665
44403,0.027241
44404,0.054686
44405,0.011851
44406,0.031659
44407,0.011219
44408,0.293480
44409,0.065713
44410,0.014141
44411,0.391066
44412,0.030793
44413,0.012090
44414,0.011541
44415,0.188888
44416,0.028284
44417,0.013080
44418,0.509053
44419,0.012730
44420,0.014146
44421,0.013944
44422,0.014124
44423,0.032075
44424,0.066607
44425,0.037605
44426,0.023578
44427,0.016882
44428,0.012546
44429,0.089662
44430,0.016795
44431,0.013787
44432,0.019024
44433,0.063786
44434,0.123087
44435,0.126286
44436,0.016454
44437,0.042901
44438,0.726668
44439,0.015564
44440,0.013914
44441,0.301390
44442,0.028694
44443,0.013688
44444,0.014638
44445,0.024616
44446,0.092936
44447,0.011749
44448,0.027862
44449,0.190800
44450,0.013062
44451,0.020593
44452,0.015791
44453,0.011859
44454,0.033727
44455,0.178471
44456,0.018009
44457,0.068748
44458,0.012697
44459,0.035150
44460,0.088232
44461,0.016325
44462,0.014003
44463,0.051132
44464,0.033246
44465,0.012097
44466,0.016166
44467,0.029619
44468,0.014136
44469,0.043429
44470,0.039569
44471,0.020009
44472,0.016904
44473,0.082000
44474,0.012228
44475,0.018251
44476,0.212005
44477,0.019851
44478,0.015021
44479,0.011803
44480,0.016155
44481,0.015856
44482,0.029999
44483,0.011766
44484,0.335056
44485,0.058715
44486,0.017987
44487,0.034472
44488,0.025638
44489,0.017284
44490,0.089440
44491,0.029417
44492,0.010628
44493,0.015403
44494,0.026179
44495,0.057559
44496,0.039303
44497,0.053907
44498,0.019915
44499,0.035870
44500,0.013332
44501,0.037800
44502,0.011709
44503,0.012038
44504,0.010255
44505,0.070592
44506,0.061259
44507,0.023661
44508,0.013984
44509,0.049294
44510,0.013104
44511,0.016224
44512,0.014131
44513,0.030807
44514,0.016416
44515,0.011535
44516,0.012524
44517,0.047145
44518,0.041320
44519,0.219953
44520,0.031484
44521,0.018560
44522,0.126716
44523,0.412688
44524,0.064715
44525,0.014132
44526,0.011090
44527,0.012508
44528,0.081252
44529,0.013481
44530,0.075408
44531,0.052883
44532,0.049816
44533,0.202446
44534,0.013942
44535,0.046284
44536,0.034018
44537,0.015643
44538,0.012031
44539,0.035720
44540,0.029050
44541,0.013035
44542,0.021692
44543,0.011690
44544,0.013196
44545,0.024586
44546,0.014601
44547,0.022279
44548,0.431988
44549,0.018258
44550,0.053964
44551,0.039363
44552,0.036303
44553,0.016979
44554,0.116296
44555,0.025784
44556,0.039312
44557,0.880364
44558,0.024942
44559,0.014290
44560,0.365703
44561,0.198352
44562,0.012745
44563,0.017815
44564,0.012142
44565,0.025115
44566,0.016179
44567,0.013337
44568,0.214632
44569,0.030235
44570,0.148776
44571,0.039102
44572,0.013713
44573,0.012945
44574,0.011795
44575,0.012209
44576,0.078373
44577,0.020866
44578,0.035774
44579,0.054958
44580,0.115746
44581,0.075817
44582,0.013703
44583,0.479520
44584,0.017459
44585,0.061969
44586,0.836722
44587,0.011812
44588,0.018166
44589,0.045927
44590,0.578943
44591,0.058549
44592,0.013778
